07:47:53.902 [MissionAirdrop] An airdrop is heading towards "Georgstown" (pos=<4522.000000, 0.000000, 4370.000000> type=Random_Georgstown) with a ExpansionAirdropContainer_Military
11:28:45.023 [Market] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has sold snafut5000_dkmcc_gun x1 at the trader "Weapons (Mirek [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "The Hill" (pos=<7529.135742, 89.198120, 4610.044922>) and got 2977.
11:28:48.160 [Market] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has send a requested to sell snafugevar_grey x1 at the trader "Weapons (Mirek [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "The Hill" (pos=<7529.135742, 89.198120, 4610.044922>).
11:28:48.257 [Market] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has sold snafugevar_grey x1 at the trader "Weapons (Mirek [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "The Hill" (pos=<7529.135742, 89.198120, 4610.044922>) and got 5700.
11:28:51.187 [Market] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has send a requested to sell gcgn_m200 x1 at the trader "Weapons (Mirek [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "The Hill" (pos=<7529.135742, 89.198120, 4610.044922>).
11:28:51.296 [Market] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has sold gcgn_m200 x1 at the trader "Weapons (Mirek [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "The Hill" (pos=<7529.135742, 89.198120, 4610.044922>) and got 11475.
11:28:55.429 [Market] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has send a requested to sell gcgn_m200_tan x2 at the trader "Weapons (Mirek [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "The Hill" (pos=<7529.135742, 89.198120, 4610.044922>).
11:28:55.535 [Market] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has sold gcgn_m200_tan x2 at the trader "Weapons (Mirek [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "The Hill" (pos=<7529.135742, 89.198120, 4610.044922>) and got 5999.
11:28:58.246 [Market] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has send a requested to sell snafum96 x1 at the trader "Weapons (Mirek [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "The Hill" (pos=<7529.135742, 89.198120, 4610.044922>).
11:28:58.351 [Market] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has sold snafum96 x1 at the trader "Weapons (Mirek [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "The Hill" (pos=<7529.135742, 89.198120, 4610.044922>) and got 11250.
11:29:01.246 [Market] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has send a requested to sell snafum24_gun x1 at the trader "Weapons (Mirek [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "The Hill" (pos=<7529.135742, 89.198120, 4610.044922>).
11:29:01.347 [Market] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has sold snafum24_gun x1 at the trader "Weapons (Mirek [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "The Hill" (pos=<7529.135742, 89.198120, 4610.044922>) and got 5625.
11:29:04.789 [Market] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has send a requested to sell snafut5000_wood_gun x1 at the trader "Weapons (Mirek [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "The Hill" (pos=<7529.135742, 89.198120, 4610.044922>).
11:29:04.898 [Market] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has sold snafut5000_wood_gun x1 at the trader "Weapons (Mirek [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "The Hill" (pos=<7529.135742, 89.198120, 4610.044922>) and got 8977.
11:29:08.328 [Market] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has send a requested to sell snafuvssk x2 at the trader "Weapons (Mirek [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "The Hill" (pos=<7529.135742, 89.198120, 4610.044922>).
11:29:08.421 [Market] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has sold snafuvssk x2 at the trader "Weapons (Mirek [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "The Hill" (pos=<7529.135742, 89.198120, 4610.044922>) and got 19762.
11:29:11.339 [Market] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has send a requested to sell snafu_as50_gun x1 at the trader "Weapons (Mirek [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "The Hill" (pos=<7529.135742, 89.198120, 4610.044922>).
11:29:11.441 [Market] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has sold snafu_as50_gun x1 at the trader "Weapons (Mirek [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "The Hill" (pos=<7529.135742, 89.198120, 4610.044922>) and got 12027.
11:31:06.664 [Market] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has send a requested to sell snafuar15_spr_black_gun x1 at the trader "Weapons (Mirek [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "The Hill" (pos=<7529.135742, 89.198120, 4610.044922>).
11:31:06.765 [Market] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has sold snafuar15_spr_black_gun x1 at the trader "Weapons (Mirek [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "The Hill" (pos=<7529.135742, 89.198120, 4610.044922>) and got 7350.
11:31:11.234 [Market] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has send a requested to sell snafu_m4556_modular14_gun x1 at the trader "Weapons (Mirek [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "The Hill" (pos=<7529.135742, 89.198120, 4610.044922>).
11:31:11.339 [Market] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has sold snafu_m4556_modular14_gun x1 at the trader "Weapons (Mirek [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "The Hill" (pos=<7529.135742, 89.198120, 4610.044922>) and got 6900.
11:31:14.328 [Market] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has send a requested to sell snafu_cz805_gun x1 at the trader "Weapons (Mirek [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "The Hill" (pos=<7529.135742, 89.198120, 4610.044922>).
11:31:14.472 [Market] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has sold snafu_cz805_gun x1 at the trader "Weapons (Mirek [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "The Hill" (pos=<7529.135742, 89.198120, 4610.044922>) and got 1912.
11:31:19.835 [Market] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has send a requested to sell snafu_u100 x1 at the trader "Weapons (Mirek [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "The Hill" (pos=<7529.135742, 89.198120, 4610.044922>).
11:31:19.937 [Market] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has sold snafu_u100 x1 at the trader "Weapons (Mirek [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "The Hill" (pos=<7529.135742, 89.198120, 4610.044922>) and got 2625.
11:31:25.968 [Market] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has send a requested to sell snafugevar_green x1 at the trader "Weapons (Mirek [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "The Hill" (pos=<7529.135742, 89.198120, 4610.044922>).
11:31:26.050 [Market] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has sold snafugevar_green x1 at the trader "Weapons (Mirek [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "The Hill" (pos=<7529.135742, 89.198120, 4610.044922>) and got 5925.
11:31:29.261 [Market] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has send a requested to sell snafu_m200green x1 at the trader "Weapons (Mirek [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "The Hill" (pos=<7529.135742, 89.198120, 4610.044922>).
11:31:29.363 [Market] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has sold snafu_m200green x1 at the trader "Weapons (Mirek [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "The Hill" (pos=<7529.135742, 89.198120, 4610.044922>) and got 6096.
11:31:31.875 [Market] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has send a requested to sell snafum96 x1 at the trader "Weapons (Mirek [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "The Hill" (pos=<7529.135742, 89.198120, 4610.044922>).
11:31:31.960 [Market] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has sold snafum96 x1 at the trader "Weapons (Mirek [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "The Hill" (pos=<7529.135742, 89.198120, 4610.044922>) and got 8437.
11:31:34.691 [Market] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has send a requested to sell snafursass_od_gun x1 at the trader "Weapons (Mirek [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "The Hill" (pos=<7529.135742, 89.198120, 4610.044922>).
11:31:34.777 [Market] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has sold snafursass_od_gun x1 at the trader "Weapons (Mirek [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "The Hill" (pos=<7529.135742, 89.198120, 4610.044922>) and got 3582.
11:32:35.886 [Market] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has send a requested to sell snafuthompsonmk2 x1 at the trader "Weapons (Mirek [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "The Hill" (pos=<7529.135742, 89.198120, 4610.044922>).
11:32:35.984 [Market] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has sold snafuthompsonmk2 x1 at the trader "Weapons (Mirek [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "The Hill" (pos=<7529.135742, 89.198120, 4610.044922>) and got 3600.
11:32:39.710 [Market] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has send a requested to sell snafu_as50_gun x1 at the trader "Weapons (Mirek [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "The Hill" (pos=<7529.135742, 89.198120, 4610.044922>).
11:32:39.800 [Market] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has sold snafu_as50_gun x1 at the trader "Weapons (Mirek [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "The Hill" (pos=<7529.135742, 89.198120, 4610.044922>) and got 11325.
11:33:01.937 [Market] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has send a requested to sell expansion_pmii25optic x1 at the trader "Attachments (Seth [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "The Hill" (pos=<7529.135742, 89.198120, 4610.044922>).
11:33:02.011 [Market] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has sold expansion_pmii25optic x1 at the trader "Attachments (Seth [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "The Hill" (pos=<7529.135742, 89.198120, 4610.044922>) and got 206.
11:33:06.566 [Market] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has send a requested to sell snafu_kabar x1 at the trader "Attachments (Seth [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "The Hill" (pos=<7529.135742, 89.198120, 4610.044922>).
11:33:06.652 [Market] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has sold snafu_kabar x1 at the trader "Attachments (Seth [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "The Hill" (pos=<7529.135742, 89.198120, 4610.044922>) and got 150.
11:33:21.703 [Market] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has send a requested to sell gcgn_m200_mag x1 at the trader "Attachments (Seth [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "The Hill" (pos=<7529.135742, 89.198120, 4610.044922>).
11:33:21.804 [Market] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has sold gcgn_m200_mag x1 at the trader "Attachments (Seth [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "The Hill" (pos=<7529.135742, 89.198120, 4610.044922>) and got 321.
11:33:24.437 [Market] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has send a requested to sell snafugm6lynx_5rdmag x1 at the trader "Attachments (Seth [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "The Hill" (pos=<7529.135742, 89.198120, 4610.044922>).
11:33:24.539 [Market] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has sold snafugm6lynx_5rdmag x1 at the trader "Attachments (Seth [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "The Hill" (pos=<7529.135742, 89.198120, 4610.044922>) and got 240.
11:33:28.816 [Market] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has send a requested to sell snafu_pkp_250rnd_mag x2 at the trader "Attachments (Seth [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "The Hill" (pos=<7529.135742, 89.198120, 4610.044922>).
11:33:28.917 [Market] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has sold snafu_pkp_250rnd_mag x2 at the trader "Attachments (Seth [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "The Hill" (pos=<7529.135742, 89.198120, 4610.044922>) and got 1100.
11:33:40.273 [Market] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has send a requested to sell snafu_huntingoptic x1 at the trader "Attachments (Seth [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "The Hill" (pos=<7529.135742, 89.198120, 4610.044922>).
11:33:40.464 [Market] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has sold snafu_huntingoptic x1 at the trader "Attachments (Seth [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "The Hill" (pos=<7529.135742, 89.198120, 4610.044922>) and got 300.
11:33:54.769 [Market] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has send a requested to sell snafu_trijicon x1 at the trader "Attachments (Seth [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "The Hill" (pos=<7529.135742, 89.198120, 4610.044922>).
11:33:54.878 [Market] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has sold snafu_trijicon x1 at the trader "Attachments (Seth [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "The Hill" (pos=<7529.135742, 89.198120, 4610.044922>) and got 300.
11:33:58.828 [Market] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has send a requested to sell snafu_trijicon_docter x1 at the trader "Attachments (Seth [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "The Hill" (pos=<7529.135742, 89.198120, 4610.044922>).
11:33:58.929 [Market] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has sold snafu_trijicon_docter x1 at the trader "Attachments (Seth [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "The Hill" (pos=<7529.135742, 89.198120, 4610.044922>) and got 225.
11:34:09.246 [Market] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has send a requested to sell snafu_50bmg_suppressor_s x1 at the trader "Attachments (Seth [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "The Hill" (pos=<7529.135742, 89.198120, 4610.044922>).
11:34:09.367 [Market] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has sold snafu_50bmg_suppressor_s x1 at the trader "Attachments (Seth [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "The Hill" (pos=<7529.135742, 89.198120, 4610.044922>) and got 150.
11:34:11.882 [Market] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has send a requested to sell snafu_50bmg_suppressor_w x1 at the trader "Attachments (Seth [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "The Hill" (pos=<7529.135742, 89.198120, 4610.044922>).
11:34:12.023 [Market] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has sold snafu_50bmg_suppressor_w x1 at the trader "Attachments (Seth [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "The Hill" (pos=<7529.135742, 89.198120, 4610.044922>) and got 300.
11:34:18.312 [Market] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has send a requested to sell snafu_standardized_suppressor_black x2 at the trader "Attachments (Seth [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "The Hill" (pos=<7529.135742, 89.198120, 4610.044922>).
11:34:18.445 [Market] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has sold snafu_standardized_suppressor_black x2 at the trader "Attachments (Seth [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "The Hill" (pos=<7529.135742, 89.198120, 4610.044922>) and got 450.
11:35:21.027 [Market] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has send a requested to sell bz_shirt_alpine x1 at the trader "Clothing (Quinn [#STR_EXPANSION_MARKET_TRADER_CLOTHING])" in market zone "The Hill" (pos=<7529.135742, 89.198120, 4610.044922>).
11:35:21.113 [Market] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has sold bz_shirt_alpine x1 at the trader "Clothing (Quinn [#STR_EXPANSION_MARKET_TRADER_CLOTHING])" in market zone "The Hill" (pos=<7529.135742, 89.198120, 4610.044922>) and got 8500.
11:35:26.796 [Market] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has send a requested to sell bz_shirt_anime x1 at the trader "Clothing (Quinn [#STR_EXPANSION_MARKET_TRADER_CLOTHING])" in market zone "The Hill" (pos=<7529.135742, 89.198120, 4610.044922>).
11:35:26.898 [Market] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has sold bz_shirt_anime x1 at the trader "Clothing (Quinn [#STR_EXPANSION_MARKET_TRADER_CLOTHING])" in market zone "The Hill" (pos=<7529.135742, 89.198120, 4610.044922>) and got 2125.
11:35:31.031 [Market] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has send a requested to sell bz_shirt_aquahemp x1 at the trader "Clothing (Quinn [#STR_EXPANSION_MARKET_TRADER_CLOTHING])" in market zone "The Hill" (pos=<7529.135742, 89.198120, 4610.044922>).
11:35:31.132 [Market] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has sold bz_shirt_aquahemp x1 at the trader "Clothing (Quinn [#STR_EXPANSION_MARKET_TRADER_CLOTHING])" in market zone "The Hill" (pos=<7529.135742, 89.198120, 4610.044922>) and got 6375.
11:35:38.640 [Market] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has send a requested to sell bz_shirt_matrix x1 at the trader "Clothing (Quinn [#STR_EXPANSION_MARKET_TRADER_CLOTHING])" in market zone "The Hill" (pos=<7529.135742, 89.198120, 4610.044922>).
11:35:38.726 [Market] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has sold bz_shirt_matrix x1 at the trader "Clothing (Quinn [#STR_EXPANSION_MARKET_TRADER_CLOTHING])" in market zone "The Hill" (pos=<7529.135742, 89.198120, 4610.044922>) and got 2125.
11:35:46.339 [Market] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has send a requested to sell bz_shirt_deathnote x1 at the trader "Clothing (Quinn [#STR_EXPANSION_MARKET_TRADER_CLOTHING])" in market zone "The Hill" (pos=<7529.135742, 89.198120, 4610.044922>).
11:35:46.429 [Market] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has sold bz_shirt_deathnote x1 at the trader "Clothing (Quinn [#STR_EXPANSION_MARKET_TRADER_CLOTHING])" in market zone "The Hill" (pos=<7529.135742, 89.198120, 4610.044922>) and got 6375.
11:35:47.339 [Market] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has send a requested to purchase bz_shirt_dbz x1 from the trader "Clothing (Quinn [#STR_EXPANSION_MARKET_TRADER_CLOTHING])" in market zone "The Hill" (pos=<7529.135742, 89.198120, 4610.044922>).
11:35:47.433 [Market] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has bought bz_shirt_dbz x1 from the trader "Clothing (Quinn [#STR_EXPANSION_MARKET_TRADER_CLOTHING])" in market zone "The Hill" (pos=<7529.135742, 89.198120, 4610.044922>) for a price of 8500.
11:35:50.164 [Market] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has send a requested to sell bz_shirt_dbz x1 at the trader "Clothing (Quinn [#STR_EXPANSION_MARKET_TRADER_CLOTHING])" in market zone "The Hill" (pos=<7529.135742, 89.198120, 4610.044922>).
11:35:50.265 [Market] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has sold bz_shirt_dbz x1 at the trader "Clothing (Quinn [#STR_EXPANSION_MARKET_TRADER_CLOTHING])" in market zone "The Hill" (pos=<7529.135742, 89.198120, 4610.044922>) and got 8500.
11:35:50.976 [Market] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has send a requested to sell bz_shirt_dbz x1 at the trader "Clothing (Quinn [#STR_EXPANSION_MARKET_TRADER_CLOTHING])" in market zone "The Hill" (pos=<7529.135742, 89.198120, 4610.044922>).
11:35:51.058 [Market] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has sold bz_shirt_dbz x1 at the trader "Clothing (Quinn [#STR_EXPANSION_MARKET_TRADER_CLOTHING])" in market zone "The Hill" (pos=<7529.135742, 89.198120, 4610.044922>) and got 2125.
11:35:52.296 [Market] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has send a requested to sell bz_shirt_ferrari x1 at the trader "Clothing (Quinn [#STR_EXPANSION_MARKET_TRADER_CLOTHING])" in market zone "The Hill" (pos=<7529.135742, 89.198120, 4610.044922>).
11:35:52.445 [Market] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has sold bz_shirt_ferrari x1 at the trader "Clothing (Quinn [#STR_EXPANSION_MARKET_TRADER_CLOTHING])" in market zone "The Hill" (pos=<7529.135742, 89.198120, 4610.044922>) and got 2125.
11:35:54.601 [Market] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has send a requested to sell bz_shirt_haribo x1 at the trader "Clothing (Quinn [#STR_EXPANSION_MARKET_TRADER_CLOTHING])" in market zone "The Hill" (pos=<7529.135742, 89.198120, 4610.044922>).
11:35:54.691 [Market] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has sold bz_shirt_haribo x1 at the trader "Clothing (Quinn [#STR_EXPANSION_MARKET_TRADER_CLOTHING])" in market zone "The Hill" (pos=<7529.135742, 89.198120, 4610.044922>) and got 4250.
11:35:56.390 [Market] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has send a requested to sell bz_shirt_strangerthings x1 at the trader "Clothing (Quinn [#STR_EXPANSION_MARKET_TRADER_CLOTHING])" in market zone "The Hill" (pos=<7529.135742, 89.198120, 4610.044922>).
11:35:56.492 [Market] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has sold bz_shirt_strangerthings x1 at the trader "Clothing (Quinn [#STR_EXPANSION_MARKET_TRADER_CLOTHING])" in market zone "The Hill" (pos=<7529.135742, 89.198120, 4610.044922>) and got 2125.
